id,created_date,updated_date,embedding,embedding_model,token_used,latency,log,job_id
1,2026-08-05 07:42:50.729026,2026-08-05 07:42:50.729107,"[-0.025446584,0.002518543,0.0029700215,-0.08600361,0.005689663,0.009272064,0.0038289134,0.002451769,-0.0011314229,0.009956496,-0.013593841,0.042756394,-0.011829174,0.007130605,0.11166745,-0.006744994,0.018362464,0.015943117,0.0044499524,-0.0150701655,-0.004890833,0.018730398,-0.00425422,-0.009090036,-0.030981692,-0.011568026,0.010145301,0.025842464,0.014830519,-0.009650319,-0.009922199,0.0012561177,-0.015179503,0.00081706955,-0.0048695616,0.011354925,0.003459479,4.297474e-05,0.026019314,0.043287586,-0.0077308873,-0.0063554985,-0.008023151,-0.01796111,-0.019701779,-0.038160212,0.011529977,-0.010653493,0.012567032,-0.013472421,0.008785393,0.005739424,0.0013458094,-0.17511761,-0.0024524855,-0.024712717,-0.010363904,-0.036953416,0.028357243,-0.004363981,-0.013754444,0.020497745,-0.039178744,-0.026083644,-0.015281046,-0.027804112,0.017507762,-0.01123591,0.02103023,-0.031606734,-0.024745815,0.02385309,-0.0027527383,-0.008891495,0.009227092,-0.003354795,0.025910337,-0.0038369184,0.0076944963,-0.024047522,0.007981014,-0.021801813,-0.018298276,0.026583841,0.005831176,-0.0037026426,-0.0057421457,0.015704356,0.019586457,-0.0078781955,0.0052142497,0.009746802,-0.014138149,0.010914972,-0.015461123,0.008515252,0.0047933185,-0.016521472,0.013130996,-0.010977625,-0.030350957,-0.029025001,-0.01426452,-0.00023441396,0.0010226038,-0.012425792,0.03124495,-0.0001551324,-0.0013308886,-0.007845068,0.034244355,-0.010333983,-0.024105377,0.038870603,0.0014793026,-0.13680796,0.0113379685,-0.0032728126,0.004224928,0.006799839,-0.024513694,0.01579458,0.021463301,0.012827157,-0.013138788,-0.021976238,0.0035358141,0.010425619,-0.011648693,-0.0018691025,-0.022246566,-0.0073161437,0.012821774,-0.0020170156,-0.035163008,-0.007791034,0.0022653777,0.014825474,-0.02067499,-0.030099012,-0.009797905,0.011958188,-0.023132052,0.04413774,-0.023287147,-0.02936573,-0.019525904,0.01134479,0.022805596,-0.0017075423,0.029911589,-0.014914132,-0.018746678,-0.015778357,0.012075999,-0.06380015,0.0068335375,-0.005900084,-0.02367203,0.015279073,-0.0111541925,-0.0067511774,-0.0044477624,0.002525733,0.0035351014,-0.00038021815,0.008677258,0.02633581,-0.004121225,0.015644114,-0.0036010384,0.0011278914,-0.019422458,-0.011595056,-0.0019895611,-0.00682075,0.01577118,-0.0005658849,-0.0071182875,-0.006665484,0.030016556,0.008543053,-0.01686384,0.007117899,-0.006989617,-0.025803382,-0.0033150965,0.008919714,0.00088680285,-0.01646005,0.024259588,-0.019020231,-0.0012828129,-0.0045110118,-0.0030953977,-0.036846254,0.033056546,-0.010121202,-0.0051888693,0.0120194685,-0.011781636,-0.0102700405,-0.024019808,0.013431789,0.005855902,-0.029599192,0.0067841895,-0.021230036,0.012342965,0.03582863,0.0038411652,-0.002754811,0.022562115,-0.04412021,0.0017215353,0.003290835,-0.004381392,0.009663311,-0.020027751,0.027277157,0.01942653,-0.00074556575,0.001079859,0.040680453,-0.0029598875,-0.013853747,0.006558318,-0.00084646593,0.022981014,0.008663552,-0.0041966527,-0.010017157,0.0026338806,-0.015234811,0.0021521437,0.0006393348,-0.002325551,0.030515691,0.006691995,-0.017303882,-0.011404278,0.009527587,0.00914358,0.026333056,0.0092522735,0.012940514,0.0017301977,-0.0036968684,0.020505125,-0.013068116,-0.028712122,-0.027831385,-0.0012194469,-0.041237593,-0.0022876153,-0.010795923,-4.865621e-05,-0.0108879665,-0.011839811,0.003088269,0.01335289,0.0020531127,-0.022283204,-0.030000629,0.00093419396,0.0024450838,0.007363581,0.005281864,-0.036592823,0.011027277,0.010873802,0.036148984,-0.003044562,-0.05071631,0.0059188185,0.011048446,-0.041746106,0.042766068,-0.0017283725,-0.03752569,-0.002378028,0.013430544,0.014603109,-0.02394953,-0.004390421,-0.014560613,-0.025260882,-0.03133835,-0.005111883,-0.0057597505,0.0076001543,-0.016646456,0.030259058,-0.012618683,0.016369082,-0.016716903,0.0015020899,-0.0032054412,-0.033259552,-0.010546413,0.0026806144,-0.023000475,0.005897055,0.05438638,0.015819069,-0.008572976,0.019067682,0.01148965,-0.0021691516,-0.005769759,0.012626183,-0.01947083,-0.023695007,0.028085232,-0.025461921,-0.012598019,0.005413378,-0.0032470007,-0.011972846,0.010919657,-0.0030898734,-0.00393435,-0.00047847143,0.049640447,-0.013062063,0.028540734,0.0035113085,0.0044070273,0.026517896,-0.010262666,0.003732937,0.013628571,-0.0014813858,-0.031753514,-0.010655054,-0.015004628,0.038410068,-0.002457979,-0.0017972053,0.012091313,0.010788084,0.0028959226,-0.003750538,-0.010913336,-0.019426385,-0.013939569,-0.017007584,-0.010658121,-0.010289811,-0.030457543,0.02093398,0.011103665,0.011799759,-0.02107473,-0.035611007,-0.012681792,-0.019137248,-0.017245252,-0.008064501,0.05320532,-0.018475594,-0.003594771,0.010303758,0.006163841,-0.033191524,0.0012111928,0.020495057,0.015312294,0.015045598,0.022527015,-0.03094973,-0.015055452,-0.012202258,0.00757635,-0.008758041,0.0027716476,-0.02483782,0.0162418,0.013977207,0.005828611,-0.014640472,0.03606434,-0.021912165,-0.007452613,-0.0009976682,0.009279157,0.003928431,0.015696008,-0.011645272,0.015051316,0.005334477,-0.0002515727,0.0067695444,0.031099398,-0.0022231697,-0.00085255795,-0.028714454,-0.009594472,0.0013361289,0.01375519,-0.024727069,0.017159028,0.0065892707,0.026261387,0.005337205,0.00018888513,-0.014297595,-0.0013459078,-0.0043569747,-0.023156388,0.00074591086,-0.0014847001,0.019669348,-0.008355612,0.03309687,0.0034411498,0.012006496,0.0057314676,0.025551984,-0.00575122,0.0012014019,0.021030685,0.001996602,8.119265e-05,-0.0008971046,0.008562812,-0.034222204,0.010750243,0.00059092307,-0.021655742,-0.0046391515,-0.0019936755,0.005431106,-0.00875824,0.011203729,0.011867595,-0.046148412,-0.014857691,0.0055588176,-0.010628281,0.0043978184,-0.023103714,0.011127104,-0.0173145,0.024109168,0.0008677328,-0.007331784,-0.039623708,-0.00026467963,0.0037999977,0.02786046,0.016653804,0.020898983,0.0068725296,0.01878817,-0.019921955,0.01623325,0.0025575988,-0.021977039,-0.023936821,0.00568293,0.009017264,7.8382946e-05,0.00565656,-0.011852958,0.005089639,-0.006944563,0.013574422,-0.014886762,0.009045217,-0.016846173,0.016795587,-0.007079343,-0.02385285,-0.0061267284,0.01345571,0.023466235,-0.039798073,-0.00891963,0.0035568983,-0.006129023,0.004190116,-0.0014531995,-0.028429698,-0.003576401,0.0022593206,0.022947943,-0.032269023,0.014091618,-0.0017101323,-0.0014825577,0.015216395,0.010283443,-0.020155966,-0.0074203894,0.0011843914,0.0038389084,-0.0065822303,-0.010678014,-0.018452456,0.009277077,-0.02716014,0.011353392,0.034848113,-0.010775447,-0.005614425,-0.0030488463,-0.020277612,0.01673793,0.013254225,-0.01931418,0.004215628,0.008518838,0.015322259,-0.007584011,-0.00885677,-0.028577473,0.0068150684,-0.011601794,0.004544542,0.008405296,-0.0066019897,-0.011474627,0.0024817325,-0.033337925,-0.00028260116,0.04326868,0.0064621284,0.04513199,-0.003130549,-0.0039925966,-0.00012746066,0.040742684,-0.0060542566,0.007910456,-0.020455701,-0.013589139,-0.002866802,0.0012652782,-0.006307115,-0.04154074,-0.0008379466,0.0074866666,-0.023568982,0.019717192,-0.06258021,-0.035682585,-0.026505321,-0.021876423,-0.03395221,-0.0048445226,-0.011116568,-0.014073101,0.019369313,0.003226035,0.010030644,-0.0020551013,-0.006971916,-0.009118713,-0.019144839,-0.016945725,0.009095858,0.017801566,-0.040010113,-0.028062582,-0.005123217,-0.010033464,0.012409113,0.005009958,-0.01362601,0.0026548435,-0.006784145,-0.017429762,0.013545878,0.0009516132,-0.007003324,-0.004394168,0.0170153,0.031620134,0.02738903,-0.0033139046,0.006796065,-0.016355328,-0.0056518195,0.013691025,0.0049723,-0.010260295,-0.015290213,0.012517475,0.020356912,0.014927245,-0.010598458,0.011694797,-0.020006474,0.019095542,-0.012182,-0.03202721,0.001040401,-0.023921749,0.01513827,0.005429223,-0.0018935729,0.0023690187,0.014278223,0.011298458,-0.018092338,-0.01212163,0.0024760643,0.0314653,-0.024566608,0.024806507,-0.021489723,0.005829603,0.017386694,0.042981293,-0.004843196,-0.024741327,-0.028246054,-0.008626479,-0.001344065,0.0044499715,0.019510578,0.040069792,0.003194347,-0.00047661882,-0.012475095,-0.019593155,-0.071252294,-0.0007838371,0.006157141,0.0021445274,0.023614485,0.0037917132,0.025839632,-0.0031963391,0.008146614,0.0075116092,-0.003496731,-0.0027460617,0.008479977,-0.021261917,0.0031286743,0.0016479938,-0.0035015563,0.021742323,-0.01961193,0.0012657207,-0.00052068155,-0.014654458,-0.019228721,0.004524415,-0.028741674,-0.001949923,0.0073724645,0.014096579,0.0020730621,-0.01336276,0.025610862,-0.15408136,0.0062465407,-0.027388597,-0.013981007,-0.008671561,0.017498732,-0.00258988,-0.0023360346,-0.017732956,2.096825e-05,-0.0018773137,-0.020305239,-0.00091285154,-0.0036386584,0.006940855,0.106256634,-0.020418977,0.0058291536,-0.011314085,0.013747687,-0.0074855164,-0.009954609,0.00016545995,-0.0135011105,0.0037097365,-0.029508878,0.0068542957,0.02411639,0.009890584,0.007175776,-0.004521993,-0.0106373625,-0.021438587,-0.009977466,-0.013490462,0.001602899,-0.0011806949,-0.0030754611,0.012254672,0.009939245,0.028361207,0.006205954,0.005612106,-0.006588148,0.024048083,-0.032972585,0.024061464,-0.0141302785,0.018721547,0.0037281718,-0.0063096015,-0.081186466,-0.01674214,-0.0025039655,0.021654768,0.02735466,0.028279785,-0.0022120425,0.012173478,-0.009410265,0.02640022,-0.014794124,0.0012669901,0.00025496905,-0.009667969,-0.009898602,0.03757744,-0.0034854035,0.020067215,-0.0044172388,-0.003899423,0.008477,0.015096295,-0.006999722,-0.00413076,0.0047110575,-0.027863156,-0.0040130075,-0.0067534726,-0.033450793,-0.014910053,0.0038548494,-0.00014339604,-0.008423341,-0.009575891,0.0013628942,-0.002438718,-0.007960629,0.0021058086,-0.0057626273,-0.003554487,-0.0042680916,0.0074041323,0.014189539,0.02981444,-0.013978534,-0.018408267,0.03710548,0.004294917,0.0049459324,0.012820306,-0.032220073,0.013427258,-0.04277734,-0.019830385,-0.022382673,0.007760508,-0.005662732,0.009052224,0.037725434]",gemini-embedding-001,453.0,0.7885190780034463,Successfully generated embedding using model gemini-embedding-001.,1
2,2026-08-05 07:43:07.180113,2026-08-05 07:43:07.180182,"[-0.0027315603,0.0072956616,0.0008563231,-0.064973116,0.015290122,-0.0018537599,0.012681833,-0.0006342903,0.016203303,0.0076515507,-0.013220604,0.008352868,0.0009385418,0.019992428,0.11452116,0.0043004444,0.03190946,0.016805729,-0.0015014347,0.0021323366,-0.008088269,-0.0021381846,-0.014187371,-0.011326822,-0.021967513,0.0014942874,0.0031897596,0.008590392,0.031872984,0.0107102245,-0.023627346,0.0057093343,-0.0016441279,-0.0021747074,0.005015514,0.0029822222,0.01392558,-0.0059575164,0.035252973,0.01521011,-0.0033722192,0.014257954,0.01697778,-0.054010805,-0.020776073,-0.018168243,0.013225904,0.036333412,0.014133427,-0.007235747,0.009058981,-0.003500403,-0.005729293,-0.18355738,0.0039494727,0.0019300776,-0.027188653,-0.027926313,0.013306571,-0.009521433,0.008879123,0.028245356,-0.02346898,-0.016472505,0.0095388265,-0.0067461715,0.02508718,-0.0069172033,0.02587315,-0.0319733,-0.008827342,0.025667515,0.002267633,-0.005420075,-0.0077341907,-0.008337304,0.021688517,-0.01773911,-0.010035406,-0.017175287,-0.014064654,-0.019093065,-0.004593689,0.0014119152,-0.0077065863,-0.0044335816,0.003399916,0.009021423,0.02129259,-0.013943891,0.02602622,-0.008512273,0.026959587,-0.0020827595,-0.020982673,-0.0080312155,-0.005727692,-0.0058847712,0.009344562,-0.015467694,0.0050462345,0.016008403,0.0017770497,-0.0037815948,-0.0019845443,0.0047130324,0.028971316,-0.025274197,-0.024225181,-0.0050491807,0.012617676,-0.009168884,0.0008724733,0.035043757,0.016273184,-0.13152358,0.009283975,-0.021726437,-0.013839843,0.0035165804,-0.034320887,-0.011507083,0.02007012,0.009764365,-0.016094977,-0.034639865,0.0041678166,0.002807916,-0.0071604117,0.0018307129,0.0061793304,-0.004303558,0.025378505,0.010907996,0.004266044,-0.0007172217,0.00480499,0.022620862,-0.03721484,-0.0055639087,0.016367193,0.024829937,-0.0117353955,0.008614519,-0.018221684,-0.02444188,-0.002566601,-0.004181258,-0.01587343,-0.017867312,0.018981,-0.013106047,-0.021509035,-0.016403323,0.006782588,-0.052298326,0.010980285,-0.010651697,-0.00019358603,-0.0007294181,-0.032234903,-0.021785436,0.0035786557,0.015134921,0.02239973,-0.010219714,-0.033777088,0.0072071534,0.022097286,0.038314655,-0.008435048,0.008276916,-0.017026015,-0.008885651,0.00778755,-0.0054483362,0.011258799,0.01295241,0.009491892,-0.03124235,0.032004096,-0.0039812787,-0.011076397,-0.023596518,0.00911501,-0.034703482,-0.04207086,0.010597953,0.0064018257,-0.009185066,-0.0042915083,-0.012489817,-0.03468152,0.0058910996,-0.00044343353,-0.04518899,0.0019823317,0.013189642,-0.0106156925,0.018837437,-0.0024462154,0.01373765,0.0059371926,0.0031437525,-0.004451579,-0.0013093045,0.01047861,-0.014725881,0.012447414,0.018990127,-0.0056504076,-0.0048372666,0.0067516584,-0.030113716,-0.020291913,-0.017451115,-0.016653573,-0.009246939,-0.025105348,-0.011137181,0.029988876,-0.005841356,0.0023617,0.03378849,-0.006712741,-0.023249494,-0.0008808761,0.016544718,-0.011675677,-0.010266359,0.008929111,0.018694503,-0.0045582964,-0.008258203,0.014586298,0.009524501,0.014858106,-0.0054421113,0.024885433,-0.011060235,-0.016706351,-0.0054697925,0.00022949334,0.033087164,0.003663293,0.0005496656,-0.01159136,0.0316716,-0.003460073,-0.014189995,-0.02209431,-0.039465148,-0.005687604,-0.03395445,0.008800019,-0.028180186,0.010570305,-0.0033451868,0.0057119126,0.024569763,-0.0037171184,-0.011948178,-0.0297362,-0.013228677,0.014255348,-0.025887651,-0.0005691677,0.026963184,-0.024320077,-0.0041838796,0.018804532,-0.001151442,-0.0031454412,-0.040977903,0.010024172,0.002232023,-0.050488878,0.023791734,-0.0025571373,-0.009398165,-0.017569512,0.019012023,-0.0027574166,-0.025678815,-0.014795608,-0.023767909,-0.02100293,-0.057962064,-0.010872129,-0.017762735,-0.0051554744,-0.011086454,0.0064738514,-0.020420354,-0.005666695,-0.021292517,-0.021993851,-0.0066098776,0.0037452267,0.0016629717,0.030645642,-0.032188352,0.02125276,0.062186643,0.0070434837,0.010337634,0.0145074455,0.010282368,-0.013115772,-0.012434104,-0.013564061,0.0034954157,0.01328359,0.004252157,-0.022735756,0.026274238,0.016455935,0.0012452044,-0.02434878,0.0128828315,0.0007540951,0.004777328,-0.01245205,0.009736631,-0.032383006,0.024151638,-0.00571166,0.005920928,0.016207686,-0.00023213157,0.0006437558,-0.006820164,-0.014542648,-0.049166776,0.0072457343,0.015350099,0.049901772,-0.015764667,0.0007782622,0.0013295788,-0.0107890805,-0.0046481085,-0.025434943,-0.023282338,-0.013083708,0.00094644877,-0.008375431,-0.022848977,-0.018155038,-0.032478087,-0.0077149956,0.014592045,0.027101224,-0.014068671,-0.017855499,0.014811559,-0.014234412,0.0003146733,0.00467079,0.017790776,0.0010968331,-0.009635191,0.028517159,-0.018480651,-0.014144906,0.01302865,-0.0013966344,0.010076563,0.0009298255,0.00058186305,-0.04609843,-0.0050519165,-0.007196141,-0.026803723,1.7265822e-05,-0.014723456,-0.012594432,0.005115789,0.02204029,-0.0039194655,-0.01801494,0.042231325,-0.027520481,-0.023742631,0.0007261266,-0.01614267,-0.016710073,-0.005039192,-0.006499034,0.013004754,-0.028041678,-0.028913308,-0.00046631295,0.024304982,-0.0018786262,-0.014139534,-0.037472,-0.009923131,0.0037521606,0.0048743924,-0.02174959,0.02541889,0.0026963148,0.014912926,-0.012478703,-0.008909072,-0.019891089,-0.0063893697,0.0035678314,-0.010302534,0.005587526,-0.00038617436,0.016159026,-0.02319156,0.040423922,0.00860255,-0.01315908,0.03711925,0.008196514,-0.014062356,-0.017570902,-0.0063990545,-0.007439676,-0.0051455544,0.014205758,0.01775048,-0.030788474,0.000995562,-0.010664116,-0.019514933,0.021710323,0.018681189,0.008340288,0.025637487,-0.008626717,0.019388845,-0.011705087,-0.016556337,-0.00844144,-0.015062847,-0.0017233139,-0.03770434,-0.014690086,-0.0009401145,0.010315539,-0.019574264,0.00259697,-0.0045876866,-0.02169812,0.023716355,0.031365354,0.013873311,0.010151754,-0.0063333795,0.011375485,-0.010089901,-0.010989594,0.0074651893,0.0034378916,-0.016670527,-0.00070785044,0.017120026,-0.013679346,0.0100887725,-0.014650262,-0.011681896,0.005684945,-0.0032826085,-0.03013364,0.015723662,-0.01832526,0.008893936,0.009234883,-0.011971275,-0.016357362,-0.006328247,0.009833772,-0.028933696,-0.012668926,0.004408447,0.006472424,0.013663331,0.0015082672,-0.02098144,0.0086006755,0.021125948,0.010185144,-0.011541285,-0.003070169,0.011456385,0.019383494,0.016950227,0.01108414,-0.0211408,-0.0028318686,0.005530027,-0.0021404328,-0.022612002,-0.0104843825,0.00584044,-0.012312153,-0.005309176,-0.0080514215,-0.008568597,0.019323172,0.012060769,0.0055644056,-0.01350415,0.02603489,0.0063390974,-0.0029630202,0.013832187,-0.0042620976,0.006415205,0.013248684,-0.017639237,0.0063485783,-0.015640624,-0.010620931,-0.015744522,0.016681938,-0.018715119,-0.017826296,0.0019168846,-0.013792066,-0.011685956,0.03803363,0.017049836,0.016133996,0.0047438755,0.007979984,0.015777929,0.014828035,-0.0067942776,0.015296136,-0.0046515297,0.0038714719,0.000289061,-0.013189682,0.012602804,-0.015512992,0.0140576335,-0.022121558,-0.020198818,0.019540815,-0.06346671,-0.02487433,-0.0066373283,-0.0028554837,-0.00594567,0.013926308,0.00045524994,-0.014991519,0.0057619577,-0.01000847,0.00048319556,0.016571958,0.007188229,-0.0007503533,0.011008206,-0.007946314,-0.018609485,0.029147863,-0.022164948,-0.016015995,0.014472171,0.021119244,0.0015042629,0.013090899,0.0080452105,0.013533981,0.001631048,-0.004970476,0.02499322,0.0016970845,-0.023665497,-0.01811667,0.024977155,0.028628798,0.03199946,-0.009049131,-0.0012911021,-0.009548559,-0.017991245,0.007856442,0.0027223548,0.010344999,-0.044403523,-0.0027934662,0.028016115,0.017610915,-0.00726157,-0.010865739,-0.010781035,0.04445321,-0.042174906,-0.00744999,-0.024449771,0.0021153048,0.0074328203,0.018867448,-0.0043382123,0.0045450046,0.0016732982,-0.01099722,0.0022966645,-0.023957673,0.013427154,0.030098,-0.009805314,0.0075441897,-0.006648794,0.0036674414,-0.0024021033,0.02388561,0.009765324,0.004791086,-0.040725164,0.018244518,-0.005207013,0.0017938126,0.018520137,0.008238179,-0.0023586324,0.00045773538,-0.030417535,-0.00030128658,-0.09295912,0.00012193036,0.012375875,-0.012841602,0.017691901,0.008921355,0.025245856,-0.0054772575,-0.019915286,-0.002721069,-0.012005354,-0.006356695,0.012703545,-0.00520913,0.021765051,0.018178113,0.015175559,-0.019444384,-0.0037783098,-0.017880157,-0.010190706,-0.013871933,-0.014970572,0.010168773,-0.024514904,0.00032397918,0.007781027,0.007347313,-0.018915132,-0.010771422,0.010924161,-0.14818594,-0.0317774,-0.016391456,0.0046068286,0.005137971,0.0023248233,-0.025701884,-0.025416037,0.008894185,-0.017145459,0.013504733,-0.044419944,-0.010362621,0.005391091,-0.011502781,0.09549792,-0.018721312,0.0042855125,-0.0119001465,-0.021989306,0.0015822191,-0.01999574,0.0020442812,-0.013313557,0.0058539542,-0.00034363876,-0.011206575,-0.022497801,0.014534138,0.012712807,0.02645801,-0.015849045,-0.03342985,0.007991453,-0.025640385,-0.0027347996,-0.012768509,0.005246638,0.02424557,0.008873267,0.019785222,0.01995005,-0.0021654207,-0.014856817,0.024576884,-0.027719326,0.023722036,0.01996575,0.013647359,-0.01491053,-0.00049718475,-0.08098893,-0.022985157,0.011295759,0.023134472,0.015877036,0.0013459848,0.016848953,0.022060774,-0.0004175484,0.025539413,0.020426523,0.016533967,0.00015940725,0.0034040518,-0.013189072,0.021100728,0.019691192,0.016187342,-0.020364411,-0.00039083068,0.0018241395,0.003944157,-0.00863785,0.004954644,-0.019848125,-0.0012103964,0.0069244113,-0.02221592,-0.015578348,-0.00014848795,0.0045091608,0.008592044,-0.021398786,-0.0020681943,0.014289623,0.014327217,0.013676133,0.012226064,0.015549032,-0.0068130423,-0.0009836272,0.027646665,0.024396151,0.02276673,-0.0029759852,0.0029475973,0.030196646,-0.01789962,0.051703658,-0.01134716,-0.017643748,0.020560702,-0.037112806,-0.032311708,0.0013449866,-0.004325592,-0.03468987,0.031649694,0.016184382]",gemini-embedding-001,550.0,0.699713519999932,Successfully generated embedding using model gemini-embedding-001.,2
